"","Country","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"136","Belgium","409.92823074636863","370.21084490876677","388.35498912828166","436.76434532548524","415.53210190899125","360.34540510138743","357.93507772296226","350.89140682561219","310.3282427797879","294.21745145719507","303.63540132457223","371.98251932811507","406.73816073018736","400.89791840815354","405.65640209010485","482.71262116744657","584.07278408178217","517.54327580364577","479.46299050986477","499.34890750088783","466.36662745451622","471.96872342035613","462.73597297234636","372.26126027625264","379.81670330538003","389.23944782873434"
"137","Cyprus","787.05973329187407","327.66649643194035","356.54708088151938","349.35582792125075","513.01134654173507","599.35590609369387","532.35007781214233","313.12603743730676","298.06482260269797","341.17807091207391","248.20054228655258","290.29624271639778","334.98734802867722","370.6243019072412","370.82767528723582","380.90796048744022","419.5807864747004","429.25333136553735","429.25078537512394","426.49394661883372","365.17504897663019","336.50380895286042","310.51292667956602","282.42549215439664","270.85035942252989","334.64541473483894"
"138","Denmark","548.7117992498778","516.69130275564123","521.7071179359591","595.86136469216592","587.30869037150217","531.35101234202864","536.95506268033375","523.29942122406828","447.93557979487173","471.2946257248787","501.42979299136715","593.86995203797369","662.40806512928202","639.73507210843115","715.74463575761092","763.3794176501915","870.90008282379245","784.83620496152389","810.73242141674541","809.36645466675327","788.22421668470975","747.922038855869","716.26467327797434","591.3566774232163","628.99329707675588","661.85786873605969"
"139","Finland","411.49383789218297","318.51183257916824","344.57633112891716","372.92145784082135","393.57706065109977","377.93062575550965","379.47656481179666","319.53801481315247","300.33713669734516","284.44896691396963","309.09097086397259","473.50506448942872","551.85731216897057","570.34278072363281","592.79506940611486","622.22518667157601","744.02091130714803","737.57176413296406","692.75652733571133","760.68319204921465","728.47857523303412","765.3915496730707","729.98442080208861","620.05765217880219","620.5572117206076","651.27583927247019"
"140","France","784.79062314296584","737.57044081273511","765.51140402970384","820.16897453885974","793.2253893440934","702.958908097159","678.26193381936707","655.76185454692154","567.27533218486576","555.43255408335597","604.4647238389673","758.33031020136877","870.58590177288113","864.04377044983198","885.10349392909848","977.9544511036662","1059.0390933865131","1066.943273742143","980.24660814963124","1019.8496876727226","943.35753641071437","976.48905236002042","991.01007756710533","858.58725899893591","886.24540960757122","889.05086253252591"
"141","Germany","524.27047425811782","462.18345054251461","448.90420373223299","506.62726603398033","478.83630880807971","407.57826429948591","406.70882710879567","400.13942824329922","345.45055383972232","336.35828426689415","359.42331143605725","429.14178383416231","465.12029543413917","465.94155523342368","467.15989385653484","523.10696404422879","592.64002053651257","586.29919743502523","571.79855529748932","594.81009028092581","573.245752902493","565.19365041814569","565.74874665571235","487.25558153177786","507.59520680032119","539.84899962480767"
"142","Greece","346.65662225056292","318.31573474557501","335.73289825257285","387.41013700724488","423.96883429054293","417.24889797267559","437.36040673096426","451.95359987743171","409.66376738922514","395.91791633721107","422.06133988759831","447.86370213866138","556.09619216120086","621.9185666188622","670.90047523819169","749.77308538186321","925.96018942493538","929.8766271974423","713.22871053472011","624.0681047368131","519.85013375931317","499.51710808124636","491.02711498527856","429.50679512769869","443.81352892048744","456.44198197022138"
"143","Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Ireland","187.82705551594648","165.77351627693977","174.72690908415703","192.25826413834869","204.08099512161451","206.14489818726835","197.94382005682735","195.35495511778657","180.49238882095619","196.39826546626813","204.02343615374414","238.34764259782696","266.87518350856783","271.77417807849207","276.61556347018814","312.00604677456369","352.56920708156707","309.91802510855541","275.39410346483095","278.88675924008237","247.43539540692558","255.39766606050483","254.51245740535211","212.12403376841061","211.93268885942138","234.57288674529724"
"145","Italy","437.18907656140811","359.37748234003283","355.68651115905834","338.40174201519307","409.61418029322647","397.37593207065873","410.79085133856091","414.37334805324303","391.1630179624301","382.67183631688295","421.49387027903231","520.0867440199014","583.23584608446345","570.08936335322278","565.4742116763789","606.29897842196669","693.14258853039746","642.19009745090557","603.25474458992903","638.05282383576082","564.71771000756644","568.0082108536177","529.86640310300572","425.08974227006149","474.60666744968216","492.52768686892472"
"146","Luxembourg","314.81692674019502","272.39535249892486","313.09562599840825","348.54137796720266","341.7772062102008","319.24778208176406","336.1405505419329","326.38811016871875","293.94975837348881","364.1200531365696","345.71908265109352","444.06037601072501","519.40312982751698","532.37735882508855","530.83679282271953","602.5660677274343","487.9771742968627","449.26306948677865","539.75461673902794","494.21456624197771","446.10978434409247","474.84107686915985","501.54770499531412","487.25089473387703","452.85460380962985","544.90975868342423"
"147","Malta","72.017447580953146","65.9142862496996","73.925248247061091","81.894426723635348","86.774321275259496","80.432597656881171","74.451859075241117","71.067204993940678","63.917301248635042","67.941834911011952","70.778665489090699","84.634352744851668","100.06362652700552","129.05762307444041","108.75783131918534","120.05970188352585","135.95902033904008","142.76252946038855","141.13804025410735","133.59831554917517","118.63905403102255","127.08788478431698","132.79808237577811","121.12878472768612","138.98044770980613","147.4816235526136"
"148","Netherlands","521.20751681320996","462.06878369391097","464.39703775967814","517.94781055871636","503.04417218234278","436.8527175666772","434.15712438679861","443.71337090206964","374.96779697213464","387.08626638575601","417.6291564788595","515.79308338635701","575.73585930209595","584.52298515896598","621.51020468667923","695.48303607662092","746.87957087320478","729.64852767665684","672.5756221210836","695.93912984454505","617.34839112807413","607.27096872961238","611.78193401361409","511.72477663985319","536.59056082649317","589.85150317855766"
"149","Norway","886.08567891099767","735.63566091939981","783.87678620406939","803.30772962816786","805.10702213450145","735.9365774952845","747.59973715954311","739.65027444864404","649.50103203258698","655.73267869520123","894.38001655559435","988.49238780719452","1062.8866636994694","1054.5166416566356","1072.474618742174","1244.8572648829179","1335.228647515986","1283.4830278191932","1330.0903212030946","1461.7729594848222","1425.369554166291","1455.915450024343","1426.7762405934025","1118.3483814880265","1141.3385912712924","1238.001171326227"
"150","Portugal","253.022646125862","218.02178160518926","215.13802075635326","263.07303311821306","255.1755292094191","233.43251142740428","227.3687761017091","233.35445701626523","212.86640173174979","223.55434773796281","249.16825039549087","296.536610382243","353.28047900060631","382.30440919004968","383.66061014187653","410.73704480665862","451.75128973890435","464.29684913190454","442.99491515887854","461.57564228068946","390.97751184663275","448.73179792900947","392.65419707899241","342.22105981239417","344.11762259470453","365.40214406950599"
"151","Spain","310.00979411928313","253.32636588499241","253.81069851537481","286.78273886637686","282.29211907594799","245.83874240239422","256.4591627994393","274.14401648485699","251.1698572261256","246.95710859145697","244.62812463297499","301.98134238621719","352.06162394413934","363.23270190268448","385.73532479598822","442.03488134473122","483.23439230052657","434.1648103342726","421.27297700047745","419.86351346505182","402.51106022449846","369.24759894811592","369.25783922376678","327.36245406569685","302.37697080822284","350.06158818804852"
"152","Sweden","738.89972173724755","572.91490254936514","585.85668777842386","648.42668161567292","700.22612026989384","586.68447689639777","578.55632088632842","580.262527469156","539.25177522504305","463.94044073000691","488.14285249887661","592.71481158416339","613.38358539739261","610.54288092302829","613.13120049695112","696.93897253872956","652.25319410035399","543.61668371277005","626.81900903011149","668.16179228577721","654.41069757806838","678.99841442661204","676.56762044274262","551.75780306209458","551.71852448577715","560.96195704333684"
"153","Switzerland","607.16295532689753","524.00206420989468","560.13907542348238","661.87140199314717","600.38861828012853","493.27901454090829","491.10170075908206","440.82633003332649","390.6863645548961","383.69793004288613","397.94740272431761","448.48950802994943","476.88880791527805","470.2418252175255","444.96622008860737","466.21423700895963","536.01863306123289","524.16439613195928","525.46260056264316","627.18786919155082","571.75722828193989","618.84733905818655","560.50846456815202","543.41375455481398","544.09548388412372","546.2989752380256"
"154","UK","709.19673857363455","591.2506799913906","596.66258633209009","590.70050996369127","593.06877448161254","611.4295216699544","629.70924749089022","620.5171632349311","598.03744976025212","597.33423175342034","668.24311328536669","787.89505501542158","901.24553254860257","914.82059537499947","945.4001251315899","1074.4354793608484","1057.0786917000135","923.3453554956975","917.48136602764293","944.50177298967537","910.43356073954851","879.65320503131693","910.28584323876169","823.61759108039405","731.41794376179632","713.08501620192294"
"155","Bahrain","533.86017841952901","520.79177332316863","517.79600006751684","537.86061242205892","556.11941672651301","540.91827717260503","537.37356900018767","572.40525356048602","540.22718930309816","533.78389981480132","604.16261238582263","662.5788602042486","640.97870166225766","577.27884082695914","599.11700753492175","620.2903505188882","645.92972170092889","698.8786682534369","679.22069411116638","808.52358799116007","909.21811594820701","1024.4755312056257","1103.9129520994202","1051.1470064953983","1056.3887242078915","935.83242928927143"
"156","Egypt","23.583032129688632","24.906575653229851","27.432424180721657","30.587707237731486","32.58324921849519","34.27984917529723","35.205058545163652","35.670957193886721","37.589030768542443","39.791913418566892","39.988479220271735","32.222929458538857","31.43650687856859","34.637976406219941","37.775794799912738","41.576847734766595","46.691774415940522","48.716466458609034","52.400569488556933","51.968579073729664","51.90274137480619","48.546474363318566","55.385888486156702","58.387689978022664","47.163598449186644","28.432860996346914"
"157","Iran","338.69392480757301","24.549038866778076","28.516835020532881","41.296204619101481","57.661722103497077","74.028757483740762","85.748183417655667","102.21354528077576","125.91592887086763","154.68474612843866","47.715977331982167","54.017176299732938","75.320878528399064","96.514771047208072","122.86586048940211","129.53990003139501","152.12942212124798","170.78354181884345","181.86569824241394","189.12926424787582","215.73828957857052","154.93158765893639","126.27174189131138","133.42621840095862","152.76968532949968","179.24532272502051"
"158","Iraq",". .",". .",". .",". .",". .",". .",". .",". .",". .",". .",". .",". .","23.320818788540222","41.478853029372971","44.627227241326544","70.09222956830493","107.047486553052","108.28624086941997","121.99533398923529","134.85754503049742","126.34225995862549","229.61825648844828","197.716217262626","265.92990232159389","160.48308965491458","193.76771141478497"
"159","Israel","1702.7051847070491","1745.304279063487","1681.9703396199436","1670.7909413368134","1738.2560158072165","1712.9946906816244","1579.4353142731793","1460.8015126092516","1557.260776537322","1560.4501437077331","1611.6001340828468","1698.9171766704715","1713.9028150214913","1647.7535316572507","1705.4668215597649","1745.7824022379782","1993.8446750209739","1925.9015597343766","1962.4654914022133","2156.032417932965","2019.1540503839881","2212.2479668939659","2327.2059996932971","2103.4325451918212","1804.577130592447","1981.4806351428126"
"160","Jordan","92.673169237255138","93.362914542682418","92.781480310581969","65.568513037304868","88.519169650223475","91.941883425740102","100.74731588371353","102.09352501458467","103.72792668407327","101.84432056024102","98.697486812436608","113.37285437162299","105.99436735994877","105.64497903740615","118.22110779610527","166.70567021386705","209.30983621806232","229.91983410851387","216.90374985814779","210.53475021453841","184.27318729631256","171.74015096098219","175.822390485314","176.31579103569126","187.14197534896908","199.92246312406434"
"161","Kuwait","3294.9490475600774","1676.8912760380742","1980.883541222775","2292.5112474137504","1986.459564325874","1430.7985858304864","1242.7641045734888","1168.2551902672278","1315.1712460792446","1273.2495376328159","1316.110852804145","1443.3269249972222","1562.5969579982079","1541.5015170360566","1513.4312294138401","1644.0522062259361","1670.3522464925948","1493.0692739129815","1445.9922067072555","1690.2037350802357","1749.797864310171","1583.5068322375153","1541.9238295676503","1457.1730355718437","1590.7732279854954","1651.4129691115386"
"162","Lebanon","156.91282248170248","156.15376732586998","214.30271851609766","246.01619642081775","239.54431630259865","219.28116464105545","222.82685165199325","262.83074655434154","287.45328465092575","285.29192153076104","257.59428737894035","249.46428888059276","247.08634704252481","241.42374226204251","248.67345037539206","281.96461342640544","284.47398042743424","340.93931034958047","365.54179396616627","354.49074631399452","357.41853809171477","366.88415829950281","405.1317023110559","382.70941307991484","433.92724690664664","401.33699107405596"
"163","Oman","1019.9719283084601","926.54108239888569","943.38187568348735","915.70163162438701","856.74610177064369","878.34320255712635","780.5083684417009","792.60362321514833","927.24834325585095","1057.4087958435862","1067.2593047617856","1100.8247438187091","1216.5869962555305","1454.2510597954279","1560.272200218744","1624.6806291183384","1673.2952400741897","1557.432302175635","1609.4864165785411","2059.6442080438892","3560.0195171792611","3149.2621214976948","2764.8504855867977","2391.7113917120073","2391.3770689394578","1873.6227550976496"
"164","Qatar",". .",". .",". .",". .",". .",". .",". .",". .",". .",". .","1178.6237177658966","1139.4588106865149","1017.8000241978209","1026.1740876878764","1054.790918921515","1313.1993436003161","1668.0558134714129","1224.7775609145503","1054.5505146769647",". .",". .",". .",". .",". .",". .",". ."
"165","Saudi Arabia","883.84914376394943","921.13271462366492","779.84070491343402","704.54625798044856","697.27651320764016","929.30691545159539","1049.2465267624357","902.7118113237708","961.47017376095414","987.001002772991","844.59082135915685","831.13643525809914","900.18937624656201","1062.1771151177777","1203.5212418923572","1404.5902818312245","1473.4694973716407","1547.8203545397985","1649.7144257568468","1718.6379687149927","1942.418112610894","2238.1423538685399","2624.139113970617","2762.7933207981896","1972.7790767087313","2107.3800613692465"
"166","Syria","225.71858419825193","105.13695666643137","117.30002279547112","66.773577298701881","67.439495305791112","68.97914650811974","70.248992485784797","70.406242490927895","54.661703566701483","60.984835533034044","64.543454278535748","82.468492502179771","77.979065081569473","79.276058762243736","75.877210545067868","81.44702917479195","85.233903531745582","104.77722892462411","111.61519630500746","119.5786196414271",". .",". .",". .",". .",". .",". ."
"167","Turkey","110.45868231967046","124.88298766525456","91.952641025839881","112.95357486234002","126.41678307770296","129.06516100360415","143.17800197597299","159.77229258407121","158.02832187716709","112.41447804739477","138.93080883163447","155.52359677430599","162.97751781754516","177.91679424341385","194.33736565539328","220.11149922154095","243.14743669990432","229.21907285063932","248.03174254668545","235.73096355200431","240.82435879409783","246.24925220562039","230.71560243629887","202.89547542812318","224.54327893911665","225.27503322323579"
"168","UAE",". .",". .",". .",". .",". .","1235.4645877181515","1413.0170146165699","1416.6178843144594","1862.4321974730501","1743.2056559942814","1526.5937491228858","1559.279402964695","1667.5629390054373","1442.1074675269947","1366.9162363267365","1399.8841960857239","1678.4471725580549","1804.8058923355625","2116.4751395215521","2211.797243209181","2137.4303112288708","2616.075274162286","2508.5883716733333",". .",". .",". ."
"169","Yemen","98.074510196785283","109.54066321281026","160.16603986812655","52.601699021015513","26.181438539378302","24.198559057599379","22.756744282304847","22.744316280694768","26.499094808538402","29.369088305596318","38.974553179221182","41.481331655818714","36.74290000606949","39.626408041160325","38.852069426015369","48.295257484283923","53.515425002351364","61.840246127216254","61.34481018132864","66.478671812578682","64.987641161177791","64.463941434724788","65.336031349737738",". .",". .",". ."
